Month,Cbs district,City symbol,Name,City or Regional council,Total jobseekers,Men,Weman,Academic,Non academic,Hh,Unemployed job seekers,Placement from reference,Estimated unemployed rate in city
2013-02,הצפון,8800,שפרעם,יישוב,1951,723,1228,25,1926,1650,1944,10,11.46%
2013-02,חיפה,2710,אום אל-פחם,יישוב,3879,1597,2282,20,3859,3350,3874,6,19.18%
2013-02,חיפה,1020,אור עקיבא,יישוב,587,252,335,39,548,227,578,20,5.88%
2013-02,חיפה,6000,באקה אל-גרביה,יישוב,689,322,367,17,672,460,689,15,6.23%
2013-02,חיפה,9800,בנימינה-גבעת עדה*,יישוב,190,71,119,50,140,60,189,3,2.78%
2013-02,חיפה,1326,"בסמ""ה",יישוב,449,195,254,1,448,358,449,5,11.78%
2013-02,חיפה,541,ג'סר א-זרקא,יישוב,426,246,180,0,426,301,424,4,7.42%
2013-02,חיפה,628,ג'ת,יישוב,218,95,123,10,208,137,218,2,4.45%
2013-02,חיפה,494,דאלית אל-כרמל,יישוב,549,234,315,8,541,312,545,6,7.16%
2013-02,חיפה,9300,זכרון יעקב,יישוב,239,102,137,80,159,48,236,0,2.28%
2013-02,חיפה,6500,חדרה,יישוב,2339,952,1387,297,2042,986,2310,31,4.79%
2013-02,חיפה,4000,חיפה,יישוב,6567,3213,3354,1138,5429,3768,6537,72,4.62%
2013-02,חיפה,1247,חריש,יישוב,22,11,11,6,16,6,22,0,1.44%
2013-02,חיפה,2100,טירת כרמל,יישוב,740,337,403,27,713,432,736,17,7.10%
2013-02,חיפה,654,כפר קרע,יישוב,392,169,223,4,388,241,391,5,4.87%
2013-02,חיפה,1327,מעלה עירון,יישוב,975,388,587,2,973,810,975,3,17.24%
2013-02,חיפה,2500,נשר,יישוב,479,228,251,80,399,207,477,5,3.73%
2013-02,חיפה,534,עספיא,יישוב,303,131,172,4,299,184,303,7,5.70%
2013-02,חיפה,637,ערערה,יישוב,604,240,364,6,598,419,604,11,7.79%
2013-02,חיפה,537,פוריידיס,יישוב,412,215,197,3,409,275,410,5,7.69%
2013-02,חיפה,7800,פרדס חנה-כרכור,יישוב,798,354,444,129,669,291,792,29,4.10%
2013-02,חיפה,6800,קריית אתא,יישוב,1659,747,912,162,1497,962,1652,14,5.66%
2013-02,חיפה,9500,קריית ביאליק,יישוב,1134,468,666,127,1007,620,1128,13,5.23%
2013-02,חיפה,2300,קריית טבעון,יישוב,175,85,90,62,113,40,173,1,2.07%
2013-02,חיפה,9600,קריית ים,יישוב,1534,712,822,167,1367,982,1531,11,7.14%
2013-02,חיפה,8200,קריית מוצקין,יישוב,1072,470,602,163,909,543,1070,10,4.72%
2013-02,חיפה,922,רכסים,יישוב,128,65,63,10,118,73,127,1,3.93%
2013-02,ירושלים,472,אבו גוש,יישוב,269,136,133,6,263,194,267,0,9.22%
2013-02,ירושלים,2610,בית שמש,יישוב,1215,552,663,97,1118,575,1190,25,4.01%
2013-02,ירושלים,3000,ירושלים,יישוב,11024,4955,6069,1275,9749,6853,10912,43,3.78%
2013-02,ירושלים,1015,מבשרת ציון,יישוב,380,180,200,69,311,171,378,0,2.89%
2013-02,ירושלים,1137,קריית יערים,יישוב,37,16,21,6,31,17,37,0,3.03%
2013-02,תל אביב,2400,אור יהודה,יישוב,891,421,470,37,854,277,872,22,4.65%
2013-02,תל אביב,565,אזור,יישוב,183,91,92,26,157,30,177,0,2.85%
2013-02,תל אביב,6100,בני ברק,יישוב,2472,1218,1254,126,2346,1421,2456,1,4.56%
2013-02,תל אביב,6200,בת ים,יישוב,3444,1665,1779,468,2976,1296,3366,41,4.70%
2013-02,תל אביב,6300,גבעתיים,יישוב,780,356,424,335,445,103,775,0,2.61%
2013-02,תל אביב,6400,הרצלייה,יישוב,1045,468,577,308,737,57,1026,9,2.17%
2013-02,תל אביב,6600,חולון,יישוב,3362,1593,1769,497,2865,921,3296,24,3.35%
2013-02,תל אביב,2620,קריית אונו,יישוב,403,181,222,130,273,44,400,1,2.19%
2013-02,תל אביב,8600,רמת גן,יישוב,2171,1011,1160,674,1497,480,2139,10,2.78%
2013-02,תל אביב,2650,רמת השרון,יישוב,410,170,240,154,256,11,407,2,1.84%
2013-02,תל אביב,5000,תל אביב -יפו,יישוב,8184,4068,4116,2449,5735,2630,8066,37,3.25%
2013-03,אזור יהודה והשומרון,3760,אורנית,יישוב,94,47,47,33,61,4,94,0,2.11%
2013-03,אזור יהודה והשומרון,3750,אלפי מנשה,יישוב,125,56,69,39,86,0,124,0,2.91%
2013-03,אזור יהודה והשומרון,3560,אלקנה,יישוב,29,14,15,13,16,1,29,1,1.58%
2013-03,אזור יהודה והשומרון,3650,אפרת,יישוב,51,27,24,19,32,6,50,0,1.27%
2013-03,אזור יהודה והשומרון,3570,אריאל,יישוב,369,170,199,70,299,105,367,4,3.53%
2013-03,אזור יהודה והשומרון,3574,בית אל,יישוב,45,24,21,14,31,20,44,0,1.85%
2013-03,אזור יהודה והשומרון,3652,בית אריה,יישוב,51,24,27,8,43,2,51,0,2.09%
2013-03,אזור יהודה והשומרון,3780,ביתר עילית,יישוב,423,218,205,10,413,202,409,1,3.65%
2013-03,אזור יהודה והשומרון,3730,גבעת זאב,יישוב,144,67,77,23,121,38,144,1,2.00%
2013-03,אזור יהודה והשומרון,3769,הר אדר,יישוב,25,10,15,11,14,2,25,0,1.26%
2013-03,אזור יהודה והשומרון,3797,מודיעין עילית,יישוב,346,133,213,13,333,108,340,5,2.61%
2013-03,אזור יהודה והשומרון,3616,מעלה אדומים,יישוב,604,238,366,91,513,185,597,4,2.97%
2013-03,אזור יהודה והשומרון,3660,עמנואל,יישוב,74,33,41,5,69,53,74,0,6.74%
2013-03,אזור יהודה והשומרון,3557,קדומים,יישוב,37,21,16,8,29,9,36,0,2.01%
2013-03,אזור יהודה והשומרון,3611,קריית ארבע,יישוב,104,48,56,21,83,56,104,0,3.35%
2013-03,אזור יהודה והשומרון,3640,קרני שומרון,יישוב,70,30,40,18,52,12,69,0,1.96%
2013-03,הדרום,31,אופקים,יישוב,1269,598,671,95,1174,934,1264,6,10.08%
2013-03,הדרום,2600,אילת,יישוב,1523,669,854,70,1453,584,1510,16,4.57%
2013-03,הדרום,70,אשדוד,יישוב,6418,2596,3822,691,5727,3659,6380,22,5.95%
2013-03,הדרום,7100,אשקלון,יישוב,4077,1614,2463,605,3472,2531,3977,21,5.95%
2013-03,הדרום,9000,באר שבע,יישוב,6858,3081,3777,915,5943,4392,6805,44,6.63%
2013-03,הדרום,2200,דימונה,יישוב,2066,889,1177,127,1939,1473,2043,21,11.19%
2013-03,הדרום,1303,חורה,יישוב,761,319,442,1,760,711,761,0,19.78%
2013-03,הדרום,831,ירוחם,יישוב,401,189,212,25,376,271,398,15,8.95%
2013-03,הדרום,1059,כסיפה,יישוב,970,416,554,1,969,881,967,0,21.83%
2013-03,הדרום,1271,להבים,יישוב,41,16,25,21,20,4,41,0,1.20%
2013-03,הדרום,1060,לקיה,יישוב,957,420,537,1,956,898,957,0,23.87%
2013-03,הדרום,1268,מיתר,יישוב,46,20,26,17,29,5,46,0,1.11%
2013-03,הדרום,99,מצפה רמון,יישוב,235,93,142,11,224,151,227,3,9.31%
2013-03,הדרום,246,נתיבות,יישוב,906,422,484,47,859,520,903,3,6.82%
2013-03,הדרום,666,עומר,יישוב,53,27,26,21,32,4,53,1,1.31%
2013-03,הדרום,2560,ערד,יישוב,743,347,396,128,615,432,726,16,5.84%
2013-03,הדרום,1192,ערערה-בנגב,יישוב,969,382,587,2,967,896,966,0,24.38%
2013-03,הדרום,2630,קריית גת,יישוב,2197,893,1304,169,2028,1447,2191,25,7.89%
2013-03,הדרום,1034,קריית מלאכי,יישוב,1111,486,625,34,1077,776,1099,17,9.48%
2013-03,הדרום,1161,רהט,יישוב,3071,1283,1788,8,3063,2781,3065,19,17.15%
2013-03,הדרום,1286,שגב-שלום,יישוב,488,188,300,0,488,441,486,0,19.63%
2013-03,הדרום,1031,שדרות,יישוב,1063,466,597,48,1015,690,1056,8,8.49%
2013-03,הדרום,1054,תל שבע,יישוב,1152,533,619,2,1150,1086,1147,1,24.75%
2013-03,המרכז,182,אבן יהודה,יישוב,156,74,82,56,100,19,155,0,2.35%
2013-03,המרכז,41,אליכין,יישוב,50,29,21,4,46,16,49,0,2.71%
2013-03,המרכז,1309,אלעד,יישוב,399,189,210,18,381,118,397,0,3.35%
2013-03,המרכז,2530,באר יעקב,יישוב,242,110,132,42,200,60,239,0,2.76%
2013-03,המרכז,466,בית דגן,יישוב,118,57,61,25,93,41,118,1,3.35%
2013-03,המרכז,1066,"בני עי""ש",יישוב,198,93,105,24,174,72,198,0,5.00%
2013-03,המרכז,681,גבעת שמואל,יישוב,319,169,150,136,183,63,319,0,2.74%
2013-03,המרכז,2550,גדרה,יישוב,343,148,195,53,290,105,336,1,2.97%
2013-03,המרכז,627,ג'לג'וליה,יישוב,94,42,52,1,93,50,93,0,2.73%
2013-03,המרכז,166,גן יבנה,יישוב,355,142,213,33,322,95,353,1,3.22%
2013-03,המרכז,229,גני תקווה,יישוב,176,80,96,62,114,22,175,0,2.18%
2013-03,המרכז,9700,הוד השרון,יישוב,666,320,346,207,459,56,660,0,2.36%
2013-03,המרכז,1290,זמר,יישוב,174,56,118,7,167,128,174,1,6.17%
2013-03,המרכז,2730,טייבה,יישוב,2243,961,1282,13,2230,1905,2214,15,12.96%
2013-03,המרכז,2720,טירה,יישוב,346,160,186,7,339,181,342,3,3.14%
2013-03,המרכז,2660,יבנה,יישוב,864,413,451,86,778,377,858,11,3.94%
2013-03,המרכז,9400,יהוד,יישוב,494,196,298,77,417,75,484,8,3.12%
2013-03,המרכז,1224,כוכב יאיר,יישוב,134,57,77,53,81,1,134,0,2.40%
2013-03,המרכז,633,כפר ברא,יישוב,30,17,13,2,28,15,30,0,2.35%
2013-03,המרכז,168,כפר יונה,יישוב,291,120,171,65,226,65,286,2,2.74%
2013-03,המרכז,6900,כפר סבא,יישוב,1313,569,744,393,920,201,1295,5,2.53%
2013-03,המרכז,634,כפר קאסם,יישוב,258,130,128,3,255,152,256,1,3.01%
2013-03,המרכז,7000,לוד,יישוב,2219,999,1220,140,2079,1244,2195,15,6.27%
2013-03,המרכז,1200,מודיעין-מכבים-רעות*,יישוב,982,433,549,307,675,59,972,10,2.33%
2013-03,המרכז,28,מזכרת בתיה,יישוב,155,68,87,28,127,29,154,0,2.32%
2013-03,המרכז,7200,נס ציונה,יישוב,719,333,386,145,574,213,714,0,3.15%
2013-03,המרכז,7400,נתניה,יישוב,4336,1998,2338,604,3732,1683,4247,12,4.14%
2013-03,המרכז,587,סביון*,יישוב,11,6,5,4,7,1,11,0,0.59%
2013-03,המרכז,171,פרדסייה,יישוב,69,33,36,17,52,9,66,0,1.87%
2013-03,המרכז,7900,פתח תקווה,יישוב,4116,1881,2235,846,3270,1094,4084,15,3.38%
2013-03,המרכז,195,קדימה-צורן,יישוב,261,119,142,70,191,35,260,2,2.61%
2013-03,המרכז,638,קלנסווה,יישוב,957,390,567,4,953,807,942,2,11.19%
2013-03,המרכז,469,קריית עקרון,יישוב,306,149,157,18,288,135,304,2,5.20%
2013-03,המרכז,2640,ראש העין,יישוב,714,361,353,82,632,152,706,3,3.16%
2013-03,המרכז,8300,ראשון לציון,יישוב,4711,2114,2597,913,3798,1506,4691,47,3.45%
2013-03,המרכז,8400,רחובות,יישוב,2536,1173,1363,516,2020,1017,2489,16,3.80%
2013-03,המרכז,8500,רמלה,יישוב,1804,843,961,118,1686,828,1761,39,4.89%
2013-03,המרכז,8700,רעננה,יישוב,795,370,425,281,514,90,790,2,2.15%
2013-03,המרכז,1304,שוהם,יישוב,187,85,102,71,116,7,187,0,1.77%
2013-03,המרכז,154,תל מונד,יישוב,143,71,72,34,109,27,143,0,2.42%
2013-03,הצפון,473,אבו סנאן,יישוב,768,299,469,5,763,655,761,6,13.50%
2013-03,הצפון,478,אכסאל,יישוב,526,225,301,17,509,449,523,0,9.71%
2013-03,הצפון,529,אעבלין,יישוב,647,264,383,15,632,533,645,2,11.77%
2013-03,הצפון,482,בועיינה-נוג'ידאת,יישוב,416,185,231,5,411,359,407,0,10.96%
2013-03,הצפון,4001,בוקעאתא,יישוב,426,168,258,7,419,362,414,4,15.55%
2013-03,הצפון,998,ביר אל-מכסור,יישוב,407,145,262,2,405,341,406,6,11.53%
2013-03,הצפון,480,בית ג'ן,יישוב,358,124,234,8,350,257,356,0,7.04%
2013-03,הצפון,9200,בית שאן,יישוב,792,362,430,19,773,476,788,29,7.97%
2013-03,הצפון,944,בסמת טבעון,יישוב,212,103,109,2,210,159,212,0,6.95%
2013-03,הצפון,483,בענה,יישוב,407,170,237,1,406,342,406,0,12.56%
2013-03,הצפון,1292,ג'דיידה-מכר,יישוב,1533,645,888,7,1526,1347,1523,11,17.25%
2013-03,הצפון,485,ג'ולס,יישוב,241,65,176,1,240,165,241,0,8.66%
2013-03,הצפון,487,ג'ש (גוש חלב),יישוב,58,28,30,5,53,31,57,1,3.61%
2013-03,הצפון,489,דבורייה,יישוב,404,183,221,16,388,303,403,1,9.81%
2013-03,הצפון,490,דייר אל-אסד,יישוב,398,161,237,7,391,312,398,2,8.10%
2013-03,הצפון,492,דייר חנא,יישוב,668,296,372,12,656,524,668,0,14.28%
2013-03,הצפון,975,זרזיר,יישוב,327,145,182,1,326,243,323,3,11.15%
2013-03,הצפון,496,חורפיש,יישוב,124,54,70,3,121,66,122,1,4.75%
2013-03,הצפון,2034,חצור הגלילית,יישוב,261,113,148,14,247,139,255,4,5.49%
2013-03,הצפון,6700,טבריה,יישוב,1841,843,998,96,1745,1158,1691,29,7.78%
2013-03,הצפון,962,טובא-זנגרייה,יישוב,366,158,208,4,362,258,361,2,12.25%
2013-03,הצפון,498,טורעאן,יישוב,534,210,324,6,528,460,514,2,9.51%
2013-03,הצפון,8900,טמרה,יישוב,2042,829,1213,19,2023,1785,2029,1,14.94%
2013-03,הצפון,1295,יאנוח-ג'ת,יישוב,156,50,106,3,153,104,155,2,5.91%
2013-03,הצפון,46,יבנאל,יישוב,153,103,50,7,146,122,137,1,8.81%
2013-03,הצפון,499,יפיע,יישוב,647,291,356,12,635,502,641,0,8.53%
2013-03,הצפון,240,יקנעם עילית,יישוב,530,238,292,78,452,180,526,22,4.62%
2013-03,הצפון,502,ירכא,יישוב,541,218,323,0,541,432,540,2,9.90%
2013-03,הצפון,504,כאבול,יישוב,687,261,426,5,682,600,682,0,14.25%
2013-03,הצפון,505,כאוכב אבו אל-היג'א,יישוב,223,104,119,3,220,187,223,1,13.52%
2013-03,הצפון,1296,כסרא-סמיע,יישוב,234,99,135,5,229,173,231,3,7.08%
2013-03,הצפון,978,כעביה-טבאש-חג'אג'רה,יישוב,206,80,126,2,204,144,206,0,9.55%
2013-03,הצפון,1263,כפר ורדים,יישוב,58,24,34,20,38,8,58,0,1.87%
2013-03,הצפון,507,כפר יאסיף,יישוב,548,227,321,3,545,443,543,5,10.81%
2013-03,הצפון,508,כפר כמא,יישוב,78,34,44,4,74,32,76,0,4.79%
2013-03,הצפון,509,כפר כנא,יישוב,1172,446,726,21,1151,1037,1144,1,13.45%
2013-03,הצפון,510,כפר מנדא,יישוב,972,432,540,13,959,715,961,0,13.63%
2013-03,הצפון,47,כפר תבור,יישוב,46,22,24,14,32,6,46,1,2.24%
2013-03,הצפון,1139,כרמיאל,יישוב,1735,700,1035,340,1395,900,1678,33,6.49%
2013-03,הצפון,481,מגאר,יישוב,1524,613,911,20,1504,1339,1513,3,17.41%
2013-03,הצפון,516,מג'ד אל-כרום,יישוב,572,259,313,3,569,443,571,4,9.13%
2013-03,הצפון,874,מגדל העמק,יישוב,955,393,562,77,878,473,927,33,6.96%
2013-03,הצפון,4201,מג'דל שמס,יישוב,481,172,309,12,469,408,473,1,10.11%
2013-03,הצפון,517,מזרעה,יישוב,188,73,115,4,184,146,187,1,9.64%
2013-03,הצפון,4203,מסעדה,יישוב,202,78,124,8,194,161,201,2,12.23%
2013-03,הצפון,518,מעיליא,יישוב,44,22,22,2,42,13,44,1,2.85%
2013-03,הצפון,1063,מעלות-תרשיחא,יישוב,870,427,443,98,772,534,857,17,7.21%
2013-03,הצפון,520,משהד,יישוב,303,115,188,11,292,254,296,0,9.56%
2013-03,הצפון,9100,נהרייה,יישוב,1998,929,1069,235,1763,1223,1982,19,6.49%
2013-03,הצפון,522,נחף,יישוב,420,187,233,10,410,347,419,3,8.87%
2013-03,הצפון,7300,נצרת,יישוב,3131,1391,1740,95,3036,2442,3107,2,9.31%
2013-03,הצפון,1061,נצרת עילית,יישוב,1854,836,1018,244,1610,1066,1769,35,7.44%
2013-03,הצפון,525,סאג'ור,יישוב,107,41,66,0,107,76,106,2,6.31%
2013-03,הצפון,7500,סח'נין,יישוב,2112,932,1180,31,2081,1796,2106,4,15.64%
2013-03,הצפון,4501,ע'ג'ר,יישוב,77,36,41,4,73,58,76,0,7.83%
2013-03,הצפון,530,עיילבון,יישוב,195,79,116,8,187,149,194,0,7.30%
2013-03,הצפון,511,עילוט,יישוב,307,118,189,4,303,248,305,0,11.29%
2013-03,הצפון,532,עין מאהל,יישוב,596,274,322,9,587,500,587,2,12.10%
2013-03,הצפון,7600,עכו,יישוב,3192,1480,1712,127,3065,2521,3152,35,11.97%
2013-03,הצפון,7700,עפולה,יישוב,1579,640,939,182,1397,828,1539,20,6.37%
2013-03,הצפון,531,עראבה,יישוב,1474,623,851,25,1449,1303,1470,0,15.16%
2013-03,הצפון,535,פסוטה,יישוב,109,50,59,3,106,77,109,0,6.65%
2013-03,הצפון,536,פקיעין (בוקייעה),יישוב,146,74,72,6,140,88,145,1,5.43%
2013-03,הצפון,8000,צפת,יישוב,1337,719,618,84,1253,1071,1317,9,10.01%
2013-03,הצפון,4100,קצרין,יישוב,193,86,107,39,154,80,189,2,4.83%
2013-03,הצפון,2800,קריית שמונה,יישוב,677,318,359,50,627,290,653,15,5.08%
2013-03,הצפון,543,ראמה,יישוב,313,124,189,9,304,252,308,1,8.16%
2013-03,הצפון,26,ראש פינה,יישוב,49,14,35,5,44,17,48,0,3.07%
2013-03,הצפון,542,ריינה,יישוב,671,274,397,6,665,552,658,1,10.09%
2013-03,הצפון,122,רמת ישי,יישוב,84,33,51,25,59,14,84,0,2.06%
2013-03,הצפון,913,שבלי - אום אל-גנם,יישוב,221,96,125,6,215,154,219,2,8.82%
2013-03,הצפון,812,שלומי,יישוב,238,96,142,20,218,150,236,0,6.59%
2013-03,הצפון,538,שעב,יישוב,524,216,308,7,517,456,523,0,17.83%
2013-03,הצפון,8800,שפרעם,יישוב,1997,751,1246,28,1969,1673,1987,6,11.68%
2013-03,חיפה,2710,אום אל-פחם,יישוב,3895,1579,2316,21,3874,3355,3886,1,19.23%
2013-03,חיפה,1020,אור עקיבא,יישוב,547,245,302,37,510,218,537,13,5.49%
2013-03,חיפה,6000,באקה אל-גרביה,יישוב,691,327,364,16,675,461,690,2,6.24%
2013-03,חיפה,9800,בנימינה-גבעת עדה*,יישוב,192,79,113,49,143,61,192,1,2.82%
2013-03,חיפה,1326,"בסמ""ה",יישוב,439,179,260,1,438,350,438,1,11.52%
2013-03,חיפה,541,ג'סר א-זרקא,יישוב,420,236,184,1,419,302,417,0,7.31%
2013-03,חיפה,628,ג'ת,יישוב,217,93,124,11,206,141,217,1,4.43%
2013-03,חיפה,494,דאלית אל-כרמל,יישוב,530,226,304,6,524,299,527,6,6.94%
2013-03,חיפה,9300,זכרון יעקב,יישוב,251,107,144,78,173,54,248,0,2.39%
2013-03,חיפה,6500,חדרה,יישוב,2349,955,1394,282,2067,1007,2314,11,4.80%
2013-03,חיפה,4000,חיפה,יישוב,6778,3315,3463,1200,5578,3833,6701,38,4.73%
2013-03,חיפה,1247,חריש,יישוב,22,9,13,6,16,7,22,0,1.44%
2013-03,חיפה,2100,טירת כרמל,יישוב,734,332,402,25,709,433,727,16,7.02%
2013-03,חיפה,654,כפר קרע,יישוב,402,176,226,5,397,247,400,1,4.98%
2013-03,חיפה,1327,מעלה עירון,יישוב,972,382,590,2,970,803,970,0,17.17%
2013-03,חיפה,2500,נשר,יישוב,502,243,259,89,413,204,499,1,3.90%
2013-03,חיפה,534,עספיא,יישוב,303,129,174,6,297,186,301,3,5.66%
2013-03,חיפה,637,ערערה,יישוב,613,244,369,3,610,422,611,8,7.87%
2013-03,חיפה,537,פוריידיס,יישוב,399,212,187,2,397,269,394,0,7.41%
2013-03,חיפה,7800,פרדס חנה-כרכור,יישוב,803,363,440,128,675,300,796,9,4.12%
2013-03,חיפה,6800,קריית אתא,יישוב,1746,775,971,170,1576,992,1734,16,5.92%
2013-03,חיפה,9500,קריית ביאליק,יישוב,1145,477,668,119,1026,611,1136,7,5.27%
2013-03,חיפה,2300,קריית טבעון,יישוב,186,93,93,63,123,42,183,1,2.19%
2013-03,חיפה,9600,קריית ים,יישוב,1546,712,834,161,1385,984,1536,9,7.17%
